cve_id,description,source,is_cellular_related
CVE-2022-32598,"esIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-26446MEDIUMCELLULARFIRMWAREN/ANov 2022N/ACVE-2022-32594HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32595MEDIUMGPUN/AN/ADec 2022N/ACVE-2022-32596HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32597HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32598HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32601HIGHCELLULARN/AN/ANov 2022Nov 2022CVE-2022-32607MEDIUMDEBUGOSN/ANov 2022N/ACVE-2022-32609MEDIUMGPUN/AN/ANov 2022N/A264 of 387 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a",https://www.chipsets.org/devices/549,True
CVE-2022-32599,Chipsets.orgDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceBlackview A53 ProOverviewRelease Date (est.)Mar 2023ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2023-20621HIGHN/AN/AN/AMar 2023Mar 2023CVE-2023-20623HIGHMEMORY_MANAGEMENTOSN/AMar 2023Mar 2023CVE-2023-20625MEDIUMAUDION/AN/AMar 2023N/ACVE-2023-20626MEDIUMN/AN/AN/AMar 2023N/ACVE-2023-20628MEDIUMPOWERN/AN/AMar 2023N/ACVE-2023-20630MEDIUMN/AN/AN/AMar 2023N/ACVE-2023-20632MEDIUMN/AN/AN/AMar 2023N/ACVE-2023-20633MEDIUMN/AN/AN/AMar 2023N/ACVE-2023-20634MEDIUMGPUN/AN/AMar 2023N/A224 of 417 row(s) shown.Rows per pagePage 1 of 23Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our,https://www.chipsets.org/devices/230,True
CVE-2022-32601,"2-26446MEDIUMCELLULARFIRMWAREN/ANov 2022N/ACVE-2022-32594HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32595MEDIUMGPUN/AN/ADec 2022N/ACVE-2022-32596HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32597HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32598HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32601HIGHCELLULARN/AN/ANov 2022Nov 2022CVE-2022-32607MEDIUMDEBUGOSN/ANov 2022N/ACVE-2022-32609MEDIUMGPUN/AN/ANov 2022N/A264 of 387 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases",https://www.chipsets.org/devices/549,True
CVE-2022-32607,"022-32594HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32595MEDIUMGPUN/AN/ADec 2022N/ACVE-2022-32596HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32597HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32598HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32601HIGHCELLULARN/AN/ANov 2022Nov 2022CVE-2022-32607MEDIUMDEBUGOSN/ANov 2022N/ACVE-2022-32609MEDIUMGPUN/AN/ANov 2022N/A264 of 387 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instan",https://www.chipsets.org/devices/549,True
CVE-2022-32609,"-2022-32595MEDIUMGPUN/AN/ADec 2022N/ACVE-2022-32596HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32597HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32598HIGHGPUN/AN/ADec 2022Dec 2022CVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32601HIGHCELLULARN/AN/ANov 2022Nov 2022CVE-2022-32607MEDIUMDEBUGOSN/ANov 2022N/ACVE-2022-32609MEDIUMGPUN/AN/ANov 2022N/A264 of 387 row(s) shown.Rows per pagePage 1 of 27Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Political",https://www.chipsets.org/devices/549,True
CVE-2022-32635, | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceBlackview BV5200 ProOverviewRelease Date (est.)Dec 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage po,https://www.chipsets.org/devices/236,True
CVE-2022-32636,"erabilities DeviceBlackview BV5200 ProOverviewRelease Date (est.)Dec 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically",https://www.chipsets.org/devices/236,True
CVE-2022-32637,"wRelease Date (est.)Dec 2022ChipsetMT6781VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32637HIGHGPUN/AN/AJan 2023Jan 2023CVE-2022-32638MEDIUMVISIONN/AN/AJan 2023N/ACVE-2022-32639MEDIUMN/AN/AN/AJan 2023N/ACVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023245 of 387 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process ",https://www.chipsets.org/devices/377,True
CVE-2022-32638,"lnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32637HIGHGPUN/AN/AJan 2023Jan 2023CVE-2022-32638MEDIUMVISIONN/AN/AJan 2023N/ACVE-2022-32639MEDIUMN/AN/AN/AJan 2023N/ACVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023245 of 387 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. ",https://www.chipsets.org/devices/377,True
CVE-2022-32639,"everityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32637HIGHGPUN/AN/AJan 2023Jan 2023CVE-2022-32638MEDIUMVISIONN/AN/AJan 2023N/ACVE-2022-32639MEDIUMN/AN/AN/AJan 2023N/ACVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023245 of 387 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular ",https://www.chipsets.org/devices/377,True
CVE-2022-32640,"wRelease Date (est.)Dec 2022ChipsetMT6765VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may ",https://www.chipsets.org/devices/236,True
CVE-2022-32641,"VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do",https://www.chipsets.org/devices/236,True
CVE-2022-32646,"sIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular ",https://www.chipsets.org/devices/236,True
CVE-2022-32648,"blished by manufacturerPublished by AOSPCVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to veri",https://www.chipsets.org/devices/236,True
CVE-2023-20602,"CVE-2022-32599HIGHTRUSTN/AN/AApr 2023Apr 2023CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases whe",https://www.chipsets.org/devices/236,True
CVE-2023-20604,"23CVE-2022-32635HIGHPOSITIONN/AN/AJan 2023Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for insta",https://www.chipsets.org/devices/236,True
CVE-2023-20605,"23Jan 2023CVE-2022-32636HIGHTRUSTN/AN/AJan 2023Jan 2023CVE-2022-32640MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32641MEDIUMWIFIN/AN/AJan 2023N/ACVE-2022-32646MEDIUMGPUN/AN/AJan 2023N/ACVE-2022-32648MEDIUMN/AN/AN/AJan 2023N/ACVE-2023-20602HIGHGPUN/AN/AFeb 2023Feb 2023CVE-2023-20604MEDIUMGPUN/AN/AFeb 2023N/ACVE-2023-20605MEDIUMTRUSTN/AN/AFeb 2023N/A242 of 417 row(s) shown.Rows per pagePage 1 of 25Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Politic",https://www.chipsets.org/devices/236,True
